Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,FirstPurchase,CustomerLifetime,ValuePerDay,AvgTransactionValue,PurchaseFrequency,UniqueProducts
12563.0,409,1,249.24,2,1,1,4,19.172307692307694,1288173120000000000,409,0.6093887530562347,249.24,0.07334963325183375,13
12564.0,261,1,456.9,2,1,2,5,21.757142857142856,1300892100000000000,261,1.7505747126436781,456.9,0.1149425287356322,21
12565.0,289,1,145.92,2,1,1,4,16.21333333333333,1298543640000000000,289,0.5049134948096885,145.92,0.10380622837370243,9
12566.0,86,1,351.65,3,1,2,6,18.507894736842104,1316010600000000000,86,4.088953488372093,351.65,0.3488372093023256,19
12567.0,23,15,13709.86,4,5,5,14,21.455179968701096,1265884200000000000,667,20.554512743628187,913.9906666666667,0.6746626686656672,365
12568.0,645,1,70.0,1,1,1,3,14.0,1267780500000000000,645,0.10852713178294573,70.0,0.046511627906976744,5
12569.0,2,32,4124.69,5,5,5,15,21.939840425531912,1301665620000000000,252,16.367817460317458,128.8965625,3.8095238095238093,92
12570.0,682,1,77.52,1,1,1,3,77.52,1264526880000000000,682,0.11366568914956011,77.52,0.0439882697947214,1
12571.0,40,2,519.61,4,2,2,8,15.28264705882353,1312979700000000000,122,4.259098360655738,259.805,0.49180327868852464,31
12572.0,9,2,1020.42,5,2,3,10,17.006999999999998,1319012400000000000,52,19.623461538461537,510.21,1.1538461538461537,53
12573.0,227,5,717.41,2,4,3,9,6.028655462184874,1283275500000000000,465,1.5428172043010753,143.482,0.3225806451612903,107
12574.0,316,1,218.45,2,1,1,4,19.85909090909091,1296206400000000000,316,0.6912974683544303,218.45,0.0949367088607595,11
12575.0,457,2,622.8199999999999,1,2,3,6,16.389999999999997,1277975700000000000,527,1.1818216318785577,311.40999999999997,0.11385199240986718,34
12576.0,36,8,2142.72,4,4,4,12,15.08957746478873,1277991960000000000,526,4.07361216730038,267.84,0.4562737642585551,114
12577.0,35,8,1653.75,4,4,4,12,5.4759933774834435,1259868660000000000,736,2.246942934782609,206.71875,0.32608695652173914,259
12578.0,21,4,4642.45,4,3,5,12,26.99098837209302,1285154340000000000,444,10.455968468468468,1160.6125,0.27027027027027023,149
12579.0,78,1,440.42,3,1,2,6,15.18689655172414,1316711700000000000,78,5.646410256410257,440.42,0.3846153846153846,29
12580.0,247,2,1052.9,2,2,3,7,18.153448275862072,1273664700000000000,577,1.8247833622183711,526.45,0.10398613518197573,52
12581.0,40,1,197.71,4,1,1,6,13.180666666666667,1320051360000000000,40,4.94275,197.71,0.75,15
12582.0,239,4,1980.4,2,3,4,9,19.22718446601942,1273571700000000000,578,3.4262975778546716,495.1,0.20761245674740486,88
12583.0,3,27,14447.44,5,5,5,15,31.003090128755368,1260100620000000000,734,19.68316076294278,535.0903703703704,1.103542234332425,141
12584.0,4,9,2338.15,5,5,4,14,24.355729166666666,1299251700000000000,280,8.350535714285714,259.7944444444445,0.9642857142857142,44
12585.0,234,2,2040.1,2,2,4,8,23.44942528735632,1293109080000000000,351,5.812250712250712,1020.05,0.17094017094017094,77
12586.0,17,4,2062.67,5,3,4,12,21.943297872340427,1260969300000000000,723,2.852932226832642,515.6675,0.16597510373443983,82
12587.0,8,1,144.0,5,1,1,7,36.0,1322830020000000000,8,18.0,144.0,3.75,4
12588.0,39,4,958.78,4,3,3,10,20.84304347826087,1271852520000000000,598,1.6033110367892975,239.695,0.20066889632107024,31
12589.0,29,8,4695.66,4,4,5,13,26.087,1263903960000000000,690,6.805304347826087,586.9575,0.34782608695652173,121
12590.0,211,2,9864.26,2,2,5,9,145.06264705882353,1305211560000000000,211,46.75004739336493,4932.13,0.2843601895734597,68
12591.0,317,3,1352.15,2,3,4,9,19.596376811594205,1288176120000000000,409,3.3059902200489,450.7166666666667,0.22004889975550124,63
12592.0,92,5,2582.66,3,4,4,11,31.88469135802469,1278597960000000000,519,4.976223506743738,516.5319999999999,0.2890173410404624,42
12593.0,109,3,418.09999999999997,3,3,2,8,19.909523809523808,1304587740000000000,219,1.909132420091324,139.36666666666665,0.4109589041095891,14
12594.0,38,15,5090.110000000001,4,5,5,14,25.57844221105528,1267624260000000000,646,7.879427244582044,339.3406666666667,0.696594427244582,78
12595.0,505,1,299.02,1,1,2,4,15.737894736842104,1279876200000000000,505,0.5921188118811881,299.02,0.05940594059405941,19
12596.0,51,2,618.27,4,2,3,9,22.898888888888887,1302528120000000000,242,2.5548347107438016,309.135,0.24793388429752067,25
12597.0,19,4,3811.22,5,3,5,13,18.50106796116505,1300284000000000000,268,14.22097014925373,952.805,0.44776119402985076,184
12598.0,10,11,4534.09,5,5,5,15,22.01014563106796,1267437480000000000,649,6.986271186440678,412.19,0.5084745762711864,130
12599.0,29,13,2296.72,4,5,4,13,17.268571428571427,1273574520000000000,578,3.97356401384083,176.67076923076922,0.6747404844290658,47
12600.0,29,21,5043.92,4,5,5,14,38.21151515151515,1260193020000000000,732,6.890601092896175,240.18666666666667,0.8606557377049181,53
12601.0,190,6,681.26,2,4,3,9,20.03705882352941,1288522620000000000,405,1.6821234567901235,113.54333333333334,0.4444444444444444,24
12602.0,59,1,153.12,4,1,1,6,12.76,1318418520000000000,59,2.5952542372881355,153.12,0.5084745762711864,12
12603.0,22,1,739.1999999999999,4,1,3,8,369.59999999999997,1321612920000000000,22,33.599999999999994,739.1999999999999,1.3636363636363638,2
12604.0,79,2,254.18,3,2,1,6,15.88625,1300881960000000000,262,0.9701526717557252,127.09,0.22900763358778628,15
12605.0,376,4,1232.95,2,3,3,8,16.223026315789475,1283869260000000000,458,2.6920305676855896,308.2375,0.26200873362445415,63
12606.0,682,1,21.0,1,1,1,3,21.0,1264522980000000000,682,0.030791788856304986,21.0,0.0439882697947214,1
12607.0,60,1,1579.51,3,1,4,8,15.63871287128713,1318262760000000000,60,26.325166666666668,1579.51,0.5,101
12608.0,405,1,415.79,2,1,2,5,25.986875,1288522140000000000,405,1.026641975308642,415.79,0.07407407407407407,16
12609.0,78,9,3435.86,3,5,5,13,19.633485714285715,1261315800000000000,719,4.778664812239222,381.76222222222225,0.37552155771905427,129
12610.0,23,5,2099.54,4,4,4,12,19.80698113207547,1312552320000000000,126,16.663015873015873,419.908,1.1904761904761905,85
12611.0,52,1,1193.32,4,1,3,8,18.35876923076923,1318943520000000000,52,22.948461538461537,1193.32,0.5769230769230769,65
12612.0,74,1,704.0400000000001,3,1,3,7,37.054736842105264,1317051300000000000,74,9.514054054054055,704.0400000000001,0.4054054054054054,19
12613.0,57,10,6835.07,4,5,5,14,20.90235474006116,1260796200000000000,725,9.427682758620689,683.507,0.41379310344827586,218
12614.0,278,1,315.6,2,1,2,5,15.780000000000001,1299493320000000000,278,1.1352517985611512,315.6,0.1079136690647482,20
12615.0,2,8,5740.98,5,4,5,14,21.262888888888888,1268921340000000000,631,9.098225039619651,717.6225,0.38034865293185416,198
12616.0,95,3,1131.1,3,3,3,9,20.946296296296296,1289907480000000000,389,2.9077120822622105,377.0333333333333,0.23136246786632392,32
12617.0,29,1,355.53,4,1,2,7,8.465,1320935940000000000,29,12.259655172413792,355.53,1.0344827586206897,39
12618.0,22,1,177.31,4,1,1,6,16.11909090909091,1321614600000000000,22,8.059545454545455,177.31,1.3636363636363638,11
12619.0,16,10,3781.38,5,5,5,15,37.8138,1275051120000000000,560,6.752464285714286,378.13800000000003,0.5357142857142857,55
12620.0,15,3,1339.41,5,3,4,12,14.558804347826088,1305807000000000000,205,6.533707317073171,446.47,0.43902439024390244,89
12621.0,2,35,24775.81,5,5,5,15,32.176376623376626,1265716860000000000,669,37.0340956651719,707.8802857142857,1.569506726457399,344
12622.0,232,1,180.1,2,1,1,4,16.37272727272727,1303403940000000000,232,0.7762931034482758,180.1,0.12931034482758622,11
12623.0,276,7,3747.84,2,4,5,11,21.663815028901734,1263296700000000000,697,5.377101865136298,535.4057142857143,0.3012912482065997,112
12624.0,106,2,641.13,3,2,3,8,16.87184210526316,1308141240000000000,178,3.6018539325842696,320.565,0.33707865168539325,36
12625.0,212,4,5164.88,2,3,5,10,28.22338797814208,1271935980000000000,597,8.651390284757118,1291.22,0.20100502512562815,144
12626.0,23,9,6620.48,4,5,5,14,22.51863945578231,1295262060000000000,327,20.24611620795107,735.6088888888888,0.8256880733944953,232
12627.0,11,7,4478.53,5,4,5,14,19.47186956521739,1311343140000000000,140,31.9895,639.79,1.5,162
12628.0,4,3,786.46,5,3,3,11,19.181951219512197,1317893280000000000,65,12.099384615384617,262.15333333333336,1.3846153846153848,34
12629.0,386,2,1558.22,2,2,4,8,34.62711111111111,1286901600000000000,423,3.6837352245862887,779.11,0.14184397163120568,40
12630.0,10,2,1270.88,5,2,4,11,19.8575,1319712060000000000,44,28.883636363636366,635.44,1.3636363636363638,60
12631.0,57,6,3481.57,4,4,5,13,19.024972677595628,1263567000000000000,693,5.023910533910534,580.2616666666667,0.2597402597402597,131
12632.0,521,2,804.88,1,2,3,6,22.99657142857143,1274692020000000000,565,1.4245663716814159,402.44,0.10619469026548674,32
12633.0,59,7,5678.16,4,4,5,13,18.556078431372548,1278071040000000000,526,10.794980988593156,811.1657142857142,0.3992395437262357,220
12634.0,536,2,490.0,1,2,2,5,24.5,1276098060000000000,548,0.8941605839416058,245.0,0.10948905109489052,20
12635.0,90,4,2930.41,3,3,4,10,16.37100558659218,1284029400000000000,457,6.4122757111597375,732.6025,0.262582056892779,159
12636.0,739,1,141.0,1,1,1,3,141.0,1259661300000000000,739,0.19079837618403248,141.0,0.04059539918809202,1
12637.0,67,12,8340.31,3,5,5,13,13.134346456692912,1276522560000000000,543,15.359686924493554,695.0258333333333,0.6629834254143646,295
12638.0,33,2,921.49,4,2,3,9,19.197708333333335,1268217000000000000,640,1.439828125,460.745,0.09375,47
12639.0,239,3,1312.37,2,3,4,9,20.50578125,1269248700000000000,628,2.0897611464968153,437.45666666666665,0.14331210191082802,58
12640.0,24,3,1174.58,4,3,3,10,22.16188679245283,1316433660000000000,82,14.324146341463413,391.52666666666664,1.0975609756097562,47
12641.0,115,1,185.9,3,1,1,5,18.59,1313501160000000000,115,1.6165217391304347,185.9,0.2608695652173913,10
12642.0,25,3,1013.26,4,3,3,10,21.558723404255318,1314177780000000000,108,9.382037037037037,337.75333333333333,0.8333333333333333,39
12643.0,128,12,8350.42,3,5,5,13,160.585,1270649760000000000,611,13.666808510638297,695.8683333333333,0.5891980360065466,14
12644.0,130,4,1918.49,3,3,4,10,17.283693693693692,1263474120000000000,694,2.7643948126801154,479.6225,0.1729106628242075,106
12645.0,34,8,3539.3,4,4,5,13,22.120625,1265712540000000000,669,5.2904334828101645,442.4125,0.35874439461883406,111
12646.0,5,2,1346.97,5,2,4,11,29.932666666666666,1319201520000000000,49,27.489183673469388,673.485,1.2244897959183674,43
12647.0,22,36,17924.35,4,5,5,14,32.58972727272727,1263395160000000000,695,25.790431654676258,497.89861111111105,1.553956834532374,240
12648.0,155,4,1112.0,3,3,3,9,17.107692307692307,1262889480000000000,701,1.586305278174037,278.0,0.17118402282453637,38
12649.0,107,8,2294.65,3,4,4,11,19.446186440677966,1263317040000000000,696,3.29691091954023,286.83125,0.3448275862068966,94
12650.0,3,1,314.44,5,1,2,8,15.722,1323189240000000000,3,104.81333333333333,314.44,10.0,20
12651.0,335,4,377.75,2,3,2,7,12.591666666666667,1283268060000000000,465,0.8123655913978495,94.4375,0.25806451612903225,30
12652.0,331,2,1017.03,2,2,3,7,19.941764705882353,1285946160000000000,434,2.3433870967741934,508.515,0.1382488479262673,51
12653.0,149,3,4160.83,3,3,5,11,48.38174418604651,1277978160000000000,527,7.895313092979127,1386.9433333333334,0.17077798861480076,76
12654.0,11,5,601.98,5,4,2,11,15.841578947368422,1297948560000000000,295,2.0406101694915253,120.396,0.5084745762711864,31
12655.0,424,1,261.35,1,1,1,3,16.334375,1286875020000000000,424,0.6163915094339624,261.35,0.07075471698113207,16
12656.0,17,8,6407.83,5,4,5,14,25.942631578947367,1274864400000000000,563,11.38158081705151,800.97875,0.4262877442273535,174
12657.0,11,4,1643.18,5,3,4,12,34.961276595744685,1316691600000000000,79,20.799746835443038,410.795,1.518987341772152,35
12658.0,19,1,686.05,5,1,3,9,19.056944444444444,1321870920000000000,19,36.107894736842105,686.05,1.5789473684210527,36
12659.0,30,1,91.68,4,1,1,6,18.336000000000002,1320925980000000000,30,3.056,91.68,1.0,5
12660.0,11,1,245.1,5,1,1,7,18.853846153846153,1322486760000000000,11,22.28181818181818,245.1,2.7272727272727275,13
12661.0,436,1,162.0,1,1,1,3,14.727272727272727,1285778760000000000,436,0.37155963302752293,162.0,0.06880733944954129,11
12662.0,1,20,6988.02,5,5,5,15,17.21187192118227,1270115400000000000,618,11.30747572815534,349.401,0.9708737864077669,163
12663.0,625,2,239.4,1,2,1,4,23.94,1265725680000000000,668,0.35838323353293416,119.7,0.08982035928143713,9
12664.0,8,11,6070.04,5,5,5,15,134.88977777777777,1260700080000000000,727,8.349436038514442,551.8218181818182,0.4539202200825309,10
12665.0,325,3,313.6,2,3,2,7,18.447058823529414,1265641860000000000,669,0.4687593423019432,104.53333333333335,0.13452914798206278,13
12666.0,394,1,1248.42,2,1,3,6,40.27161290322581,1289407200000000000,394,3.168578680203046,1248.42,0.07614213197969544,31
12667.0,58,1,620.13,4,1,3,8,18.791818181818183,1318438800000000000,58,10.691896551724138,620.13,0.5172413793103449,33
12668.0,12,10,11444.68,5,5,5,15,21.233172541743972,1264952700000000000,677,16.904992614475628,1144.468,0.4431314623338257,263
12669.0,151,3,2744.0299999999997,3,3,4,10,27.168613861386135,1301307300000000000,257,10.67715953307393,914.6766666666666,0.3501945525291829,98
12670.0,10,7,3760.29,5,4,5,14,32.698173913043476,1265883180000000000,667,5.637616191904048,537.1842857142857,0.31484257871064464,71
12671.0,606,1,2622.481,1,1,4,6,58.27735555555556,1271089800000000000,606,4.327526402640264,2622.481,0.04950495049504951,45
12672.0,330,2,437.05,2,2,2,6,19.865909090909092,1272016620000000000,596,0.7333053691275168,218.525,0.10067114093959731,22
12673.0,5,3,1230.02,5,3,3,11,16.62189189189189,1288781160000000000,402,3.0597512437810943,410.00666666666666,0.22388059701492538,68
12674.0,39,4,1970.6,4,3,4,11,23.742168674698792,1305537000000000000,208,9.474038461538461,492.65,0.5769230769230769,52
12675.0,554,2,958.5,1,2,3,6,8.482300884955752,1273509840000000000,578,1.6583044982698962,479.25,0.10380622837370243,111
12676.0,25,11,2843.09,4,5,4,13,26.570934579439253,1281706140000000000,483,5.886314699792961,258.4627272727273,0.6832298136645962,67
12677.0,555,2,395.1,1,2,2,5,18.814285714285717,1265896500000000000,666,0.5932432432432433,197.55,0.0900900900900901,13
12678.0,42,21,34281.18,4,5,5,14,91.17335106382978,1262882760000000000,701,48.903252496433666,1632.4371428571428,0.8987161198288159,199
12679.0,59,4,1113.02,4,3,3,10,23.187916666666666,1298982360000000000,284,3.9190845070422533,278.255,0.4225352112676056,43
12680.0,1,4,880.81,5,3,3,11,16.619056603773583,1313682240000000000,113,7.794778761061947,220.2025,1.0619469026548674,33
12681.0,15,45,30868.28,5,5,5,15,21.070498293515357,1260711060000000000,726,42.518292011019284,685.9617777777778,1.859504132231405,459
12682.0,4,52,24033.91,5,5,5,15,23.13177093358999,1259659680000000000,739,32.522205683355885,462.19057692307695,2.1109607577807847,327
12683.0,4,21,12696.78,5,5,5,15,23.46909426987061,1260716460000000000,726,17.488677685950414,604.6085714285715,0.8677685950413223,236
12684.0,8,7,2283.63,5,4,4,13,21.748857142857144,1305032100000000000,213,10.721267605633804,326.23285714285714,0.9859154929577465,61
12685.0,28,6,2863.08,4,4,4,12,18.236178343949042,1315391280000000000,94,30.458297872340424,477.18,1.9148936170212767,117
12686.0,372,1,178.28,2,1,1,4,12.734285714285715,1291369860000000000,372,0.479247311827957,178.28,0.08064516129032258,7
12687.0,481,2,2138.91,1,2,4,7,16.97547619047619,1281960600000000000,481,4.446798336798336,1069.455,0.12474012474012473,126
12688.0,114,1,4873.8099999999995,3,1,5,9,28.501812865497072,1313657340000000000,114,42.75271929824561,4873.8099999999995,0.2631578947368421,171
12689.0,26,2,1247.61,4,2,3,9,17.327916666666667,1312452240000000000,128,9.746953125,623.805,0.46875,57
12690.0,206,1,389.01,2,1,2,5,24.313125,1305709740000000000,206,1.8883980582524271,389.01,0.14563106796116507,16
12691.0,28,7,1170.4,4,4,3,11,30.010256410256414,1287144000000000000,421,2.7800475059382426,167.20000000000002,0.498812351543943,24
12692.0,637,1,110.95,1,1,1,3,8.534615384615385,1268402520000000000,637,0.17417582417582417,110.95,0.04709576138147566,13
12693.0,127,7,1703.02,3,4,4,11,21.557215189873418,1278338160000000000,522,3.2624904214559387,243.28857142857143,0.40229885057471265,63
12694.0,70,3,1843.35,3,3,4,10,22.209036144578313,1287085140000000000,421,4.378503562945368,614.4499999999999,0.21377672209026127,69
12695.0,7,7,1407.1200000000001,5,4,4,13,23.84949152542373,1265980920000000000,665,2.1159699248120303,201.0171428571429,0.3157894736842105,46
12696.0,435,2,851.91,1,2,3,6,17.38591836734694,1279533720000000000,509,1.6736935166994105,425.955,0.11787819253438116,43
12697.0,29,3,957.59,4,3,3,10,23.355853658536585,1308843840000000000,169,5.666213017751479,319.19666666666666,0.5325443786982248,37
12698.0,590,1,339.75,1,1,2,4,21.234375,1272469860000000000,590,0.5758474576271186,339.75,0.05084745762711864,16
12699.0,418,1,638.11,1,1,3,5,15.563658536585367,1287403620000000000,418,1.526578947368421,638.11,0.07177033492822966,41
12700.0,8,4,4939.99,5,3,5,13,18.432798507462685,1304871000000000000,215,22.976697674418602,1234.9975,0.5581395348837209,193
12701.0,80,6,2446.41,3,4,4,11,16.642244897959184,1268745780000000000,633,3.8647867298578196,407.73499999999996,0.2843601895734597,118
12702.0,20,1,219.0,4,1,1,6,18.25,1321785360000000000,20,10.95,219.0,1.5,12
12703.0,71,4,1006.53,3,3,3,9,13.601756756756757,1264334700000000000,685,1.4693868613138685,251.6325,0.17518248175182483,56
12704.0,7,8,2340.84,5,4,4,13,26.600454545454546,1308824400000000000,170,13.76964705882353,292.605,1.4117647058823528,64
12705.0,15,14,11762.1,5,5,5,15,19.636227045075128,1277373060000000000,534,22.026404494382025,840.15,0.7865168539325842,320
12707.0,292,1,603.42,2,1,2,5,18.285454545454545,1298277480000000000,292,2.0665068493150685,603.42,0.10273972602739727,33
12708.0,30,18,5314.1,4,5,5,14,17.14225806451613,1261131900000000000,722,7.360249307479225,295.2277777777778,0.7479224376731302,130
12709.0,15,34,31093.34,5,5,5,15,62.18668,1260366540000000000,730,42.593616438356165,914.51,1.3972602739726028,189
12710.0,97,3,1149.02,3,3,3,9,14.922337662337663,1306073100000000000,201,5.716517412935323,383.00666666666666,0.44776119402985076,75
12711.0,612,2,1339.05,1,2,4,7,22.3175,1265023800000000000,677,1.977917282127031,669.525,0.08862629246676514,56
12712.0,29,21,7193.66,4,5,5,14,26.063985507246375,1260355560000000000,731,9.840848153214774,342.5552380952381,0.8618331053351573,126
12713.0,1,1,848.55,5,1,3,9,22.330263157894734,1323432960000000000,1,848.55,848.55,30.0,38
12714.0,9,12,14093.71,5,5,5,15,20.249583333333334,1259920800000000000,736,19.1490625,1174.4758333333332,0.48913043478260865,436
12715.0,106,1,353.86,3,1,2,6,16.85047619047619,1314285720000000000,106,3.3383018867924528,353.86,0.2830188679245283,20
